epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,5094.98,0.39527,0.28627,0.88977,0.97012,0.95745,0.97781,0.84051,0.49741,0.36379,0.89568,0.00106298,0.00106298,0.00106298
368,5106.79,0.40505,0.30214,0.89708,0.97506,0.95611,0.97818,0.84625,0.49076,0.35895,0.89982,0.00106133,0.00106133,0.00106133
369,5119.47,0.39217,0.28358,0.88476,0.97417,0.96554,0.98081,0.84542,0.50224,0.34215,0.91314,0.00105968,0.00105968,0.00105968
370,5132.86,0.40623,0.28554,0.89279,0.97668,0.95866,0.982,0.8487,0.49383,0.345,0.9058,0.00105803,0.00105803,0.00105803
371,5145.91,0.4092,0.30134,0.89792,0.96794,0.95647,0.98184,0.85535,0.48225,0.3462,0.90414,0.00105638,0.00105638,0.00105638
372,5159.69,0.41551,0.30666,0.89513,0.96258,0.95995,0.97813,0.85087,0.50153,0.37013,0.91222,0.00105473,0.00105473,0.00105473
373,5172.83,0.4042,0.29262,0.89919,0.95782,0.96731,0.98165,0.85236,0.49532,0.3424,0.89041,0.00105308,0.00105308,0.00105308
374,5184.3,0.41056,0.30119,0.89444,0.97921,0.96676,0.98101,0.84916,0.51124,0.35967,0.89378,0.00105143,0.00105143,0.00105143
375,5197.53,0.4096,0.28778,0.8898,0.97635,0.96166,0.98172,0.84493,0.51707,0.34517,0.90992,0.00104978,0.00104978,0.00104978
376,5212.79,0.40016,0.28806,0.88582,0.97292,0.96976,0.98117,0.85137,0.51547,0.33774,0.91831,0.00104813,0.00104813,0.00104813
377,5228.02,0.38143,0.28245,0.88278,0.98415,0.9592,0.98076,0.85863,0.49931,0.33317,0.92135,0.00104648,0.00104648,0.00104648
378,5243.18,0.40567,0.29034,0.88941,0.98154,0.96567,0.98204,0.85612,0.51386,0.32966,0.89885,0.00104483,0.00104483,0.00104483
379,5254.58,0.40132,0.29407,0.90166,0.98216,0.95823,0.98404,0.85209,0.48872,0.32548,0.89304,0.00104318,0.00104318,0.00104318
380,5266.74,0.41508,0.29471,0.89858,0.98357,0.9535,0.98234,0.85136,0.49688,0.32912,0.91321,0.00104152,0.00104152,0.00104152
381,5278.51,0.39931,0.28473,0.88743,0.97261,0.95962,0.97694,0.84083,0.52257,0.36403,0.93584,0.00103987,0.00103987,0.00103987
382,5291.18,0.40592,0.29569,0.89642,0.97073,0.95803,0.97725,0.84562,0.5121,0.33861,0.92889,0.00103822,0.00103822,0.00103822
383,5302.53,0.3942,0.2946,0.87875,0.96783,0.9502,0.97332,0.83922,0.5109,0.34902,0.92694,0.00103657,0.00103657,0.00103657
384,5315.85,0.40892,0.29337,0.90091,0.97115,0.95808,0.97531,0.85134,0.49611,0.32895,0.93048,0.00103492,0.00103492,0.00103492
385,5326.97,0.41335,0.29537,0.89766,0.97805,0.9544,0.97628,0.8502,0.49179,0.32831,0.92385,0.00103327,0.00103327,0.00103327
386,5338.71,0.39546,0.28407,0.87969,0.96956,0.95961,0.97633,0.85392,0.49671,0.32719,0.92043,0.00103162,0.00103162,0.00103162
387,5351.22,0.3986,0.28978,0.88706,0.96737,0.95708,0.97585,0.85042,0.497,0.3446,0.90336,0.00102997,0.00102997,0.00102997
388,5365.34,0.38721,0.28345,0.87684,0.95772,0.95938,0.97589,0.84552,0.50312,0.35066,0.91181,0.00102832,0.00102832,0.00102832
389,5377.44,0.39502,0.28376,0.89212,0.96644,0.9527,0.97743,0.84461,0.4967,0.37288,0.88648,0.00102667,0.00102667,0.00102667
390,5391.03,0.40006,0.28278,0.88693,0.97968,0.94581,0.98018,0.85266,0.49894,0.35356,0.89117,0.00102502,0.00102502,0.00102502
391,5404.33,0.39294,0.27863,0.88773,0.9768,0.94242,0.97995,0.85413,0.50199,0.34873,0.90916,0.00102337,0.00102337,0.00102337
392,5416.69,0.39786,0.28701,0.90013,0.9667,0.95404,0.97845,0.85263,0.49285,0.33874,0.90712,0.00102172,0.00102172,0.00102172
393,5429.5,0.39096,0.28368,0.88089,0.97288,0.94853,0.97987,0.85191,0.48767,0.34688,0.89586,0.00102007,0.00102007,0.00102007
394,5441.25,0.38814,0.28107,0.88133,0.96823,0.94301,0.9795,0.85467,0.4907,0.35522,0.89683,0.00101842,0.00101842,0.00101842
395,5455,0.38722,0.28317,0.88031,0.98125,0.93916,0.97948,0.85212,0.49647,0.35699,0.90448,0.00101677,0.00101677,0.00101677
396,5470.04,0.38564,0.28443,0.88221,0.9788,0.94366,0.97882,0.84766,0.48677,0.33669,0.89437,0.00101512,0.00101512,0.00101512
397,5483.82,0.3839,0.27541,0.88538,0.98128,0.95196,0.97963,0.84956,0.48578,0.35149,0.87462,0.00101347,0.00101347,0.00101347
398,5499.52,0.39409,0.28774,0.89292,0.98366,0.95296,0.98098,0.8549,0.4893,0.33848,0.87965,0.00101182,0.00101182,0.00101182
399,5513.87,0.39465,0.29211,0.89435,0.96844,0.95938,0.98077,0.86056,0.49353,0.33721,0.91021,0.00101017,0.00101017,0.00101017
400,5538.31,0.38512,0.2873,0.88574,0.97456,0.95414,0.97692,0.85101,0.51284,0.34162,0.96016,0.00100852,0.00100852,0.00100852
401,5554.51,0.38891,0.28559,0.88126,0.97098,0.95557,0.98071,0.84768,0.4967,0.36057,0.89442,0.00100687,0.00100687,0.00100687
402,5569.35,0.39333,0.28219,0.87882,0.9754,0.95296,0.98236,0.85726,0.48692,0.35867,0.89175,0.00100522,0.00100522,0.00100522
403,5580.39,0.38626,0.28247,0.87436,0.9756,0.95007,0.9819,0.85518,0.48403,0.34137,0.88463,0.00100357,0.00100357,0.00100357
404,5591.41,0.38484,0.27744,0.88335,0.9728,0.95163,0.97974,0.85603,0.48858,0.33496,0.88118,0.00100192,0.00100192,0.00100192
405,5603.69,0.38996,0.28649,0.88115,0.97884,0.94366,0.97999,0.85439,0.4982,0.33959,0.89088,0.00100027,0.00100027,0.00100027
406,5618.09,0.39384,0.28598,0.88388,0.9715,0.95925,0.9816,0.85053,0.49516,0.32673,0.89356,0.000998616,0.000998616,0.000998616
407,5632.12,0.40986,0.28877,0.90074,0.97454,0.96348,0.98024,0.84811,0.48828,0.32015,0.8814,0.000996966,0.000996966,0.000996966
408,5643.86,0.39638,0.2909,0.88055,0.9614,0.95853,0.979,0.85064,0.49162,0.33338,0.89013,0.000995316,0.000995316,0.000995316
409,5654.57,0.38049,0.27148,0.87427,0.96541,0.95951,0.98147,0.85423,0.50669,0.33221,0.93875,0.000993665,0.000993665,0.000993665
410,5665.28,0.37866,0.27679,0.88042,0.96758,0.97376,0.98214,0.85284,0.48978,0.3177,0.90109,0.000992015,0.000992015,0.000992015
411,5680.85,0.38885,0.28404,0.8863,0.95447,0.96689,0.98171,0.85116,0.47862,0.31755,0.88733,0.000990365,0.000990365,0.000990365
412,5693.15,0.39607,0.28881,0.88068,0.97936,0.95191,0.98228,0.84417,0.48754,0.32131,0.886,0.000988714,0.000988714,0.000988714
413,5706.79,0.38833,0.28151,0.88444,0.97817,0.96425,0.98085,0.84716,0.49711,0.31656,0.90184,0.000987064,0.000987064,0.000987064
414,5717.65,0.39259,0.28458,0.87651,0.98126,0.96851,0.98369,0.85751,0.49092,0.31037,0.89771,0.000985414,0.000985414,0.000985414
415,5730.87,0.37123,0.27659,0.87626,0.97446,0.96855,0.98341,0.85898,0.48216,0.32427,0.88871,0.000983763,0.000983763,0.000983763
416,5742.95,0.37026,0.26507,0.88342,0.98007,0.95919,0.98533,0.85259,0.4836,0.30994,0.87544,0.000982113,0.000982113,0.000982113
417,5755.54,0.38236,0.2764,0.88496,0.98488,0.96643,0.98238,0.8568,0.48625,0.30498,0.87959,0.000980463,0.000980463,0.000980463
418,5766.57,0.37845,0.28725,0.88413,0.97772,0.96275,0.98152,0.86037,0.48739,0.30559,0.88171,0.000978812,0.000978812,0.000978812
419,5779.25,0.39325,0.28673,0.88523,0.9762,0.96699,0.98296,0.85549,0.49737,0.30837,0.91268,0.000977162,0.000977162,0.000977162
420,5792.05,0.38907,0.28133,0.8867,0.9679,0.95515,0.9776,0.85317,0.49519,0.32728,0.91899,0.000975512,0.000975512,0.000975512
421,5803.23,0.379,0.27949,0.87824,0.96607,0.96253,0.9798,0.85383,0.49572,0.31869,0.92016,0.000973861,0.000973861,0.000973861
422,5815.12,0.39394,0.29239,0.89213,0.97847,0.95855,0.98049,0.85283,0.49801,0.32035,0.90104,0.000972211,0.000972211,0.000972211
423,5827.44,0.39058,0.28751,0.89232,0.98271,0.95624,0.98208,0.846,0.49363,0.33636,0.87598,0.000970561,0.000970561,0.000970561
424,5838.31,0.38123,0.27534,0.88102,0.96705,0.96492,0.98396,0.84474,0.50149,0.34406,0.89309,0.00096891,0.00096891,0.00096891
425,5849.23,0.38237,0.27953,0.88692,0.96637,0.96855,0.98199,0.84674,0.48891,0.35298,0.88163,0.00096726,0.00096726,0.00096726
426,5859.92,0.39242,0.28287,0.88296,0.97819,0.95898,0.97795,0.84826,0.48502,0.3227,0.88252,0.00096561,0.00096561,0.00096561
427,5870.63,0.38013,0.28745,0.87842,0.96877,0.96554,0.98104,0.85209,0.47971,0.32897,0.8887,0.000963959,0.000963959,0.000963959
428,5881.35,0.38358,0.29091,0.88964,0.96965,0.96348,0.9796,0.85066,0.48208,0.34381,0.90442,0.000962309,0.000962309,0.000962309
429,5892.18,0.3953,0.28749,0.89167,0.97402,0.9531,0.98088,0.84455,0.49053,0.33526,0.88809,0.000960659,0.000960659,0.000960659
430,5905.11,0.38678,0.28734,0.87804,0.96931,0.95938,0.98303,0.84916,0.48907,0.30647,0.88606,0.000959008,0.000959008,0.000959008
431,5916.97,0.38508,0.28138,0.88719,0.97145,0.96623,0.98399,0.84704,0.49633,0.30175,0.90084,0.000957358,0.000957358,0.000957358
432,5931.74,0.38913,0.2781,0.87788,0.97007,0.95804,0.98205,0.84735,0.49277,0.31725,0.89857,0.000955708,0.000955708,0.000955708
433,5943.72,0.38269,0.27674,0.8875,0.96516,0.95008,0.97936,0.84803,0.48912,0.34625,0.89157,0.000954057,0.000954057,0.000954057
434,5954.65,0.38532,0.28058,0.89082,0.96294,0.96194,0.98394,0.84952,0.49577,0.32214,0.90561,0.000952407,0.000952407,0.000952407
435,5967.31,0.3791,0.27284,0.88211,0.96813,0.96711,0.98083,0.85344,0.49189,0.31978,0.91331,0.000950757,0.000950757,0.000950757
436,5978.29,0.38489,0.29322,0.8754,0.97179,0.96567,0.98128,0.85827,0.49623,0.31797,0.95851,0.000949106,0.000949106,0.000949106
437,5990.36,0.38075,0.27416,0.88103,0.96503,0.95985,0.98106,0.85455,0.49561,0.32912,0.92916,0.000947456,0.000947456,0.000947456
438,6001.73,0.39116,0.28235,0.88146,0.96158,0.95746,0.98058,0.85437,0.49094,0.32632,0.91069,0.000945806,0.000945806,0.000945806
439,6013.93,0.38095,0.27485,0.88225,0.98013,0.95624,0.98214,0.85271,0.47842,0.3174,0.87886,0.000944155,0.000944155,0.000944155
440,6025.48,0.38076,0.27406,0.8799,0.97702,0.9531,0.98222,0.85488,0.48344,0.31533,0.88389,0.000942505,0.000942505,0.000942505
441,6036.67,0.3798,0.27223,0.88191,0.97345,0.97498,0.98183,0.85037,0.48127,0.31738,0.87712,0.000940855,0.000940855,0.000940855
442,6048.15,0.38071,0.2825,0.87832,0.97989,0.97183,0.98139,0.85394,0.46836,0.3139,0.87509,0.000939204,0.000939204,0.000939204
443,6059.41,0.3877,0.27932,0.88856,0.97665,0.96399,0.98287,0.85504,0.48563,0.3054,0.91508,0.000937554,0.000937554,0.000937554
444,6070.2,0.3873,0.28077,0.8872,0.96285,0.9662,0.98153,0.85471,0.48637,0.31407,0.90651,0.000935904,0.000935904,0.000935904
445,6081.2,0.38563,0.2752,0.87424,0.9697,0.96882,0.98107,0.84872,0.49045,0.32763,0.89449,0.000934253,0.000934253,0.000934253
446,6092.13,0.38104,0.27631,0.88148,0.9698,0.97013,0.97994,0.84589,0.48886,0.31308,0.8968,0.000932603,0.000932603,0.000932603
447,6102.92,0.39042,0.28232,0.89375,0.97829,0.95881,0.98158,0.85224,0.48353,0.3128,0.91529,0.000930953,0.000930953,0.000930953
448,6113.73,0.37877,0.28052,0.87642,0.96826,0.97105,0.98396,0.85224,0.47916,0.32105,0.90606,0.000929302,0.000929302,0.000929302
449,6124.31,0.3724,0.27547,0.87694,0.9679,0.96931,0.98374,0.85232,0.48577,0.31563,0.92081,0.000927652,0.000927652,0.000927652
450,6135.17,0.39387,0.28049,0.88253,0.96429,0.96567,0.98448,0.85541,0.48326,0.31306,0.90852,0.000926002,0.000926002,0.000926002
451,6145.92,0.36639,0.27347,0.87413,0.95487,0.97799,0.98384,0.85538,0.47564,0.30888,0.8815,0.000924352,0.000924352,0.000924352
452,6159.94,0.37511,0.27539,0.87239,0.97342,0.96397,0.98253,0.85089,0.48446,0.32809,0.9097,0.000922701,0.000922701,0.000922701
453,6173.27,0.38385,0.27563,0.88155,0.97615,0.95725,0.98345,0.85628,0.48434,0.32704,0.92205,0.000921051,0.000921051,0.000921051
454,6187.4,0.36909,0.26702,0.87911,0.97518,0.9617,0.98325,0.85386,0.4814,0.31585,0.90542,0.000919401,0.000919401,0.000919401
455,6198.3,0.37602,0.27071,0.87428,0.97304,0.95938,0.98359,0.85808,0.48084,0.31962,0.90629,0.00091775,0.00091775,0.00091775
456,6210.34,0.36994,0.27965,0.87329,0.97469,0.9714,0.98378,0.85539,0.47268,0.30823,0.89004,0.0009161,0.0009161,0.0009161
457,6222.79,0.37131,0.26736,0.882,0.97176,0.96756,0.98115,0.85726,0.4744,0.31114,0.88635,0.00091445,0.00091445,0.00091445
458,6233.66,0.37195,0.26878,0.87798,0.97262,0.96747,0.98363,0.85572,0.47463,0.31683,0.87937,0.000912799,0.000912799,0.000912799
459,6246.25,0.36667,0.26485,0.87556,0.97018,0.96798,0.98485,0.86006,0.46635,0.32637,0.87511,0.000911149,0.000911149,0.000911149
460,6257.61,0.36025,0.26655,0.87792,0.96368,0.97072,0.98646,0.86254,0.46794,0.31899,0.87834,0.000909499,0.000909499,0.000909499
461,6273.17,0.37549,0.26393,0.88079,0.96984,0.96692,0.98479,0.85655,0.47596,0.30979,0.89658,0.000907848,0.000907848,0.000907848
462,6284.53,0.37843,0.2749,0.87947,0.98125,0.956,0.98141,0.8566,0.48596,0.31636,0.90775,0.000906198,0.000906198,0.000906198
463,6295.79,0.37236,0.27118,0.87754,0.9687,0.96201,0.98386,0.85709,0.47527,0.32118,0.87893,0.000904548,0.000904548,0.000904548
464,6307.08,0.36139,0.26651,0.87025,0.97213,0.96162,0.98454,0.86057,0.4754,0.32446,0.87872,0.000902897,0.000902897,0.000902897
465,6318.21,0.36819,0.27293,0.87966,0.97941,0.95938,0.9835,0.85356,0.48048,0.32706,0.87863,0.000901247,0.000901247,0.000901247
466,6329.02,0.37208,0.27211,0.87833,0.9728,0.96882,0.9837,0.86084,0.47162,0.33089,0.87029,0.000899597,0.000899597,0.000899597
467,6339.89,0.36289,0.26,0.87483,0.98089,0.95252,0.98263,0.85966,0.47352,0.33118,0.88808,0.000897946,0.000897946,0.000897946
468,6351.15,0.36397,0.26365,0.87002,0.97359,0.96199,0.98319,0.85785,0.4843,0.3423,0.89051,0.000896296,0.000896296,0.000896296
469,6362.12,0.36385,0.26083,0.86491,0.98261,0.95537,0.98373,0.85518,0.49028,0.32522,0.89587,0.000894646,0.000894646,0.000894646
470,6373.33,0.37863,0.27318,0.87043,0.97092,0.97054,0.98391,0.85998,0.48796,0.31191,0.91073,0.000892995,0.000892995,0.000892995
471,6384.42,0.36945,0.26036,0.87784,0.98322,0.95046,0.98278,0.85691,0.47474,0.32481,0.89205,0.000891345,0.000891345,0.000891345
472,6395.87,0.37748,0.27143,0.87769,0.98025,0.96227,0.98181,0.86172,0.48284,0.34743,0.90344,0.000889695,0.000889695,0.000889695
473,6406.55,0.37162,0.26648,0.86865,0.97312,0.9583,0.98045,0.8595,0.48854,0.34741,0.91325,0.000888044,0.000888044,0.000888044
474,6417.46,0.37287,0.27328,0.88636,0.97394,0.97013,0.98381,0.86361,0.48338,0.33258,0.89991,0.000886394,0.000886394,0.000886394
475,6430.9,0.3686,0.26518,0.87735,0.98189,0.95698,0.9834,0.86293,0.47683,0.31101,0.90278,0.000884744,0.000884744,0.000884744
476,6441.8,0.36965,0.27098,0.87201,0.97675,0.9624,0.98056,0.85933,0.47148,0.334,0.88574,0.000883093,0.000883093,0.000883093
477,6452.9,0.35945,0.26664,0.87017,0.97358,0.95918,0.98105,0.85859,0.47617,0.32173,0.90944,0.000881443,0.000881443,0.000881443
478,6465.62,0.38007,0.26625,0.87998,0.96364,0.96515,0.98041,0.85843,0.47845,0.32817,0.9049,0.000879793,0.000879793,0.000879793
479,6476.64,0.36902,0.26209,0.88148,0.97895,0.94997,0.98079,0.85339,0.48568,0.319,0.89735,0.000878142,0.000878142,0.000878142
480,6487.96,0.37144,0.27084,0.88576,0.96801,0.9624,0.98073,0.8498,0.48449,0.31592,0.89113,0.000876492,0.000876492,0.000876492
481,6499.15,0.36864,0.26906,0.87654,0.98143,0.95396,0.98023,0.8511,0.48175,0.30655,0.9031,0.000874842,0.000874842,0.000874842
482,6510.74,0.35358,0.25963,0.86833,0.97802,0.96567,0.97977,0.85212,0.48705,0.29941,0.90718,0.000873191,0.000873191,0.000873191
483,6523.32,0.35924,0.25906,0.87588,0.97962,0.96869,0.98145,0.85355,0.48211,0.2965,0.90474,0.000871541,0.000871541,0.000871541
484,6536.28,0.3614,0.26691,0.88205,0.9854,0.95778,0.98043,0.85279,0.47499,0.29744,0.90432,0.000869891,0.000869891,0.000869891
485,6548.82,0.35852,0.25743,0.873,0.98274,0.95323,0.97957,0.85353,0.4764,0.3013,0.89762,0.00086824,0.00086824,0.00086824
486,6562.8,0.36673,0.26738,0.87543,0.97199,0.96715,0.98069,0.85496,0.48112,0.29791,0.90063,0.00086659,0.00086659,0.00086659
487,6575.52,0.36666,0.26496,0.8734,0.97983,0.95541,0.98074,0.85396,0.48406,0.29912,0.90271,0.00086494,0.00086494,0.00086494
488,6591.62,0.36828,0.27077,0.8775,0.97743,0.95923,0.98099,0.8527,0.48758,0.29916,0.9076,0.000863289,0.000863289,0.000863289
489,6606.55,0.36196,0.26767,0.88194,0.96925,0.96142,0.98083,0.85575,0.4767,0.29352,0.9049,0.000861639,0.000861639,0.000861639
490,6622.35,0.3582,0.26081,0.87569,0.96576,0.96756,0.9808,0.85428,0.47566,0.29422,0.90567,0.000859989,0.000859989,0.000859989
491,6637.64,0.36074,0.2605,0.86255,0.95881,0.96721,0.98156,0.85853,0.47551,0.29823,0.89522,0.000858338,0.000858338,0.000858338
492,6651.93,0.36398,0.26361,0.8686,0.96351,0.97135,0.98224,0.85834,0.47383,0.30167,0.89611,0.000856688,0.000856688,0.000856688
493,6665.91,0.35829,0.26112,0.86771,0.96612,0.97498,0.98235,0.85814,0.46904,0.31512,0.87471,0.000855038,0.000855038,0.000855038
494,6681.86,0.35465,0.25968,0.86425,0.97618,0.95938,0.9815,0.86236,0.4737,0.3096,0.90218,0.000853387,0.000853387,0.000853387
495,6696.44,0.34837,0.2566,0.86086,0.97212,0.96866,0.98135,0.86004,0.46825,0.31892,0.8929,0.000851737,0.000851737,0.000851737
496,6711.81,0.3501,0.25534,0.85696,0.97503,0.96567,0.98265,0.85763,0.47704,0.30542,0.91024,0.000850087,0.000850087,0.000850087
497,6729.04,0.36072,0.27306,0.87637,0.97851,0.95901,0.98219,0.85659,0.47566,0.30146,0.88324,0.000848436,0.000848436,0.000848436
498,6745.2,0.35947,0.2643,0.88308,0.96871,0.96266,0.98231,0.85565,0.47479,0.30619,0.87948,0.000846786,0.000846786,0.000846786
499,6758.22,0.36597,0.26984,0.87445,0.97223,0.96266,0.98063,0.8534,0.48248,0.29239,0.9,0.000845136,0.000845136,0.000845136
500,6773.52,0.35855,0.26287,0.87685,0.97721,0.95637,0.98071,0.85806,0.47528,0.28899,0.89732,0.000843485,0.000843485,0.000843485
501,6788.77,0.36137,0.25779,0.86844,0.9635,0.96581,0.98105,0.86113,0.47694,0.30069,0.88742,0.000841835,0.000841835,0.000841835
502,6804.76,0.36025,0.25997,0.86318,0.97269,0.96123,0.98102,0.85737,0.47159,0.29616,0.87272,0.000840185,0.000840185,0.000840185
503,6819.3,0.3571,0.2625,0.8639,0.96583,0.9671,0.97999,0.85898,0.47608,0.29008,0.88058,0.000838534,0.000838534,0.000838534
504,6835.64,0.35985,0.26364,0.86414,0.96793,0.96266,0.98019,0.85689,0.47698,0.30615,0.88285,0.000836884,0.000836884,0.000836884
505,6850.72,0.36403,0.26528,0.87067,0.96951,0.95471,0.97973,0.8578,0.4784,0.31956,0.89309,0.000835234,0.000835234,0.000835234
506,6866.16,0.35818,0.26168,0.87463,0.96634,0.95952,0.98095,0.85687,0.48243,0.33074,0.89936,0.000833583,0.000833583,0.000833583
507,6880.36,0.36267,0.26299,0.87145,0.97562,0.95427,0.98073,0.85412,0.47757,0.32308,0.88128,0.000831933,0.000831933,0.000831933
508,6895.69,0.3635,0.26745,0.86953,0.96626,0.95912,0.97932,0.85547,0.47252,0.3032,0.89255,0.000830283,0.000830283,0.000830283
509,6911.36,0.35042,0.26078,0.86682,0.9716,0.9578,0.98021,0.85287,0.47476,0.3009,0.89821,0.000828632,0.000828632,0.000828632
510,6922.14,0.35571,0.25964,0.85956,0.97233,0.95624,0.97783,0.85252,0.47522,0.2992,0.89776,0.000826982,0.000826982,0.000826982
511,6932.74,0.36171,0.25593,0.87801,0.97809,0.95733,0.98184,0.8526,0.47774,0.30232,0.89205,0.000825332,0.000825332,0.000825332
512,6943.77,0.35414,0.25679,0.87273,0.97793,0.9624,0.97981,0.85301,0.48635,0.3065,0.89432,0.000823681,0.000823681,0.000823681
513,6954.63,0.35961,0.25644,0.8747,0.97971,0.96008,0.98231,0.8555,0.48318,0.29908,0.89167,0.000822031,0.000822031,0.000822031
514,6968.1,0.36178,0.26152,0.8794,0.96891,0.96411,0.98124,0.86019,0.48251,0.28833,0.89557,0.000820381,0.000820381,0.000820381
515,6980.6,0.35456,0.2543,0.87541,0.97222,0.96491,0.98314,0.85689,0.48615,0.29407,0.8967,0.00081873,0.00081873,0.00081873
516,6995.34,0.35117,0.26077,0.87313,0.95573,0.97602,0.98304,0.85279,0.48716,0.29823,0.89692,0.00081708,0.00081708,0.00081708
517,7006.11,0.34955,0.25703,0.87087,0.97017,0.96016,0.98296,0.85633,0.48902,0.3244,0.90425,0.00081543,0.00081543,0.00081543
518,7017.62,0.36595,0.25644,0.8779,0.95847,0.96882,0.98128,0.85758,0.48473,0.33412,0.90508,0.000813779,0.000813779,0.000813779
519,7031.12,0.34791,0.25493,0.8764,0.96032,0.96295,0.98243,0.86091,0.48386,0.3466,0.89582,0.000812129,0.000812129,0.000812129
520,7043.31,0.34457,0.25706,0.86949,0.97969,0.96155,0.98409,0.86099,0.48844,0.32693,0.89405,0.000810479,0.000810479,0.000810479
521,7053.96,0.36145,0.25237,0.87613,0.97984,0.97064,0.98451,0.85717,0.48432,0.30571,0.88793,0.000808828,0.000808828,0.000808828
522,7066.59,0.34715,0.25253,0.87057,0.96834,0.97183,0.98274,0.85598,0.47884,0.31027,0.87288,0.000807178,0.000807178,0.000807178
523,7077.51,0.35499,0.25476,0.87289,0.97581,0.96732,0.98263,0.85571,0.48533,0.3214,0.87759,0.000805528,0.000805528,0.000805528
524,7089.43,0.34535,0.24926,0.86724,0.97359,0.97094,0.98226,0.85919,0.48227,0.31976,0.88036,0.000803877,0.000803877,0.000803877
525,7099.99,0.34927,0.25936,0.8756,0.97278,0.96567,0.98182,0.85584,0.48591,0.3258,0.88759,0.000802227,0.000802227,0.000802227
526,7112.92,0.35404,0.25865,0.88031,0.97758,0.95298,0.98148,0.85893,0.48032,0.32285,0.89456,0.000800577,0.000800577,0.000800577
527,7124.08,0.34608,0.25628,0.8647,0.97763,0.9531,0.9808,0.85359,0.47965,0.32988,0.89571,0.000798926,0.000798926,0.000798926
528,7136.34,0.35178,0.25371,0.86566,0.97064,0.95789,0.97867,0.85097,0.47692,0.33185,0.89127,0.000797276,0.000797276,0.000797276
529,7148.75,0.33559,0.24952,0.85357,0.96942,0.96253,0.97705,0.85158,0.47978,0.32736,0.8951,0.000795626,0.000795626,0.000795626
530,7159.26,0.34962,0.25683,0.85739,0.97239,0.94995,0.97872,0.85279,0.48233,0.34003,0.8987,0.000793975,0.000793975,0.000793975
531,7170.71,0.35316,0.25171,0.87569,0.97399,0.94944,0.97938,0.85829,0.47438,0.32869,0.89273,0.000792325,0.000792325,0.000792325
532,7181.98,0.35782,0.25983,0.85832,0.97608,0.9513,0.97941,0.85839,0.4745,0.32306,0.89833,0.000790675,0.000790675,0.000790675
533,7193.28,0.35113,0.25261,0.87058,0.97446,0.94995,0.97768,0.85621,0.47451,0.32349,0.89899,0.000789024,0.000789024,0.000789024
534,7203.75,0.35074,0.25547,0.87615,0.97382,0.95247,0.97645,0.85602,0.47502,0.32382,0.89979,0.000787374,0.000787374,0.000787374
535,7214.18,0.35234,0.25712,0.86185,0.98358,0.94676,0.9792,0.85708,0.47812,0.31629,0.90101,0.000785724,0.000785724,0.000785724
536,7224.58,0.34455,0.25257,0.86742,0.97144,0.95624,0.97862,0.85673,0.47152,0.30533,0.88146,0.000784073,0.000784073,0.000784073
537,7235.51,0.33964,0.25994,0.86473,0.97487,0.96519,0.98272,0.8555,0.47513,0.307,0.88006,0.000782423,0.000782423,0.000782423
538,7246.42,0.33957,0.25514,0.86015,0.9722,0.9624,0.98183,0.85542,0.47217,0.31345,0.87882,0.000780773,0.000780773,0.000780773
539,7256.82,0.33528,0.24869,0.86679,0.9749,0.95856,0.97918,0.85671,0.46785,0.30653,0.87221,0.000779122,0.000779122,0.000779122
540,7270.98,0.35003,0.25739,0.87597,0.97726,0.95938,0.9799,0.85819,0.47284,0.31032,0.87645,0.000777472,0.000777472,0.000777472
541,7283.75,0.35173,0.25757,0.86463,0.97946,0.95938,0.9803,0.85769,0.47941,0.3191,0.89384,0.000775822,0.000775822,0.000775822
542,7295.38,0.34915,0.25803,0.86839,0.97799,0.95938,0.98189,0.85632,0.48457,0.3054,0.92692,0.000774171,0.000774171,0.000774171
543,7306.33,0.35089,0.2536,0.86636,0.97509,0.96154,0.98228,0.85688,0.48264,0.3039,0.90991,0.000772521,0.000772521,0.000772521
544,7320.23,0.35896,0.25992,0.87875,0.98308,0.95938,0.98055,0.85527,0.4796,0.30022,0.89129,0.000770871,0.000770871,0.000770871
545,7332.58,0.3474,0.2495,0.87754,0.97828,0.96281,0.98209,0.85531,0.47163,0.30271,0.87935,0.00076922,0.00076922,0.00076922
546,7343.82,0.34948,0.2532,0.87243,0.98036,0.95375,0.97894,0.85917,0.47192,0.29833,0.88013,0.00076757,0.00076757,0.00076757
547,7354.39,0.35007,0.25018,0.85859,0.9786,0.95322,0.97973,0.85573,0.47553,0.2961,0.8915,0.00076592,0.00076592,0.00076592
548,7366.67,0.36271,0.26022,0.88341,0.97836,0.95056,0.98195,0.85873,0.48309,0.29133,0.90254,0.000764269,0.000764269,0.000764269
549,7378.81,0.34256,0.25308,0.85665,0.98131,0.95007,0.97984,0.85801,0.47813,0.30104,0.8886,0.000762619,0.000762619,0.000762619
550,7391,0.34592,0.25188,0.86098,0.972,0.95323,0.98061,0.85695,0.48096,0.31701,0.88716,0.000760969,0.000760969,0.000760969
551,7403.13,0.3519,0.25405,0.87658,0.96639,0.95748,0.98081,0.86095,0.47832,0.32093,0.89226,0.000759318,0.000759318,0.000759318
