epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
551,2086.41,0.42195,0.3073,0.88456,0.97853,0.95283,0.98221,0.82765,0.50565,0.34055,0.87489,0.000759318,0.000759318,0.000759318
552,2090.06,0.42662,0.30269,0.87881,0.97807,0.95461,0.98212,0.83213,0.50411,0.33902,0.87304,0.000757668,0.000757668,0.000757668
553,2093.89,0.43359,0.30632,0.86613,0.96432,0.9591,0.98016,0.83345,0.49731,0.33414,0.86785,0.000756018,0.000756018,0.000756018
554,2097.48,0.44381,0.31296,0.88689,0.97686,0.95891,0.98073,0.8335,0.49586,0.32748,0.86513,0.000754368,0.000754368,0.000754368
555,2101.07,0.42196,0.30453,0.87779,0.98074,0.95478,0.98252,0.83274,0.49612,0.32724,0.86645,0.000752717,0.000752717,0.000752717
556,2104.91,0.42003,0.30487,0.87787,0.97044,0.95804,0.98116,0.83305,0.49619,0.32798,0.86799,0.000751067,0.000751067,0.000751067
557,2108.52,0.42112,0.30252,0.87159,0.96652,0.95912,0.97943,0.82904,0.49632,0.33563,0.86856,0.000749417,0.000749417,0.000749417
558,2112.14,0.42581,0.30361,0.87862,0.96941,0.96226,0.98004,0.83627,0.50029,0.33824,0.88392,0.000747766,0.000747766,0.000747766
559,2115.78,0.41654,0.30327,0.87249,0.96961,0.95912,0.97942,0.82763,0.50867,0.34291,0.88874,0.000746116,0.000746116,0.000746116
560,2119.8,0.41687,0.30967,0.86652,0.96022,0.96811,0.97933,0.83107,0.50887,0.35056,0.89146,0.000744466,0.000744466,0.000744466
561,2123.42,0.42219,0.31403,0.87964,0.96954,0.95597,0.97933,0.83215,0.50846,0.34605,0.88968,0.000742815,0.000742815,0.000742815
562,2127.02,0.4256,0.29942,0.86878,0.97143,0.95078,0.97966,0.83341,0.50694,0.34347,0.88247,0.000741165,0.000741165,0.000741165
563,2130.79,0.41911,0.29892,0.87916,0.96715,0.95597,0.97959,0.83191,0.50396,0.33879,0.87647,0.000739515,0.000739515,0.000739515
564,2134.39,0.42218,0.30191,0.87641,0.96924,0.95597,0.9803,0.83252,0.50202,0.33157,0.87531,0.000737864,0.000737864,0.000737864
565,2138.05,0.42387,0.30185,0.87152,0.96551,0.96145,0.98002,0.82697,0.49973,0.32931,0.87383,0.000736214,0.000736214,0.000736214
566,2141.64,0.42845,0.3032,0.88342,0.96243,0.96138,0.98015,0.82726,0.49911,0.33262,0.87073,0.000734564,0.000734564,0.000734564
567,2145.46,0.42129,0.30254,0.87762,0.97604,0.94969,0.97937,0.8255,0.50265,0.33625,0.87113,0.000732913,0.000732913,0.000732913
568,2149.07,0.41872,0.30035,0.87945,0.9569,0.9707,0.9807,0.82978,0.50454,0.33439,0.8717,0.000731263,0.000731263,0.000731263
569,2152.71,0.41775,0.29956,0.87902,0.96108,0.96226,0.98154,0.83168,0.50205,0.33421,0.87161,0.000729613,0.000729613,0.000729613
570,2156.38,0.42776,0.30353,0.88303,0.96141,0.96541,0.98111,0.82972,0.50407,0.33292,0.86937,0.000727962,0.000727962,0.000727962
571,2159.99,0.40291,0.29602,0.8654,0.95827,0.96842,0.98092,0.83194,0.50333,0.33916,0.86902,0.000726312,0.000726312,0.000726312
572,2163.6,0.41667,0.30353,0.87096,0.9663,0.95537,0.9802,0.83016,0.50323,0.34532,0.86715,0.000724662,0.000724662,0.000724662
573,2167.56,0.42286,0.30246,0.86519,0.97041,0.95765,0.98173,0.82899,0.50687,0.33713,0.87176,0.000723011,0.000723011,0.000723011
574,2171.55,0.43325,0.31305,0.88837,0.96412,0.9677,0.98161,0.82693,0.50602,0.3274,0.87045,0.000721361,0.000721361,0.000721361
575,2175.18,0.41805,0.29994,0.87287,0.95539,0.97308,0.98136,0.8269,0.50134,0.32909,0.87111,0.000719711,0.000719711,0.000719711
576,2178.79,0.42273,0.30327,0.88025,0.95265,0.9715,0.98083,0.82883,0.49567,0.32828,0.86898,0.00071806,0.00071806,0.00071806
